"","var","ID1","ID2","mean","median","pc2.5","pc97.5","overlap0","gel","DOY","TIMESTAMP"
"43","dYdX",15,1,0.0808975446902352,0.0927721341635649,-0.0426647687282555,0.15861461322046,TRUE,2.14353462978064,198,2018-07-17 08:00:00
"44","dYdX",16,1,0.0728997778332343,0.0792784249429491,-0.0445746849055129,0.159401011407028,TRUE,2.62775799200789,198,2018-07-17 09:00:00
"45","dYdX",17,1,0.0567460090551646,0.0536602062501527,-0.0603532917666309,0.15691043849358,TRUE,2.92816813701708,198,2018-07-17 10:00:00
"46","dYdX",18,1,0.0525290722206036,0.0409420313062485,-0.0815762851362179,0.174098250446488,TRUE,3.19441308157959,198,2018-07-17 11:00:00
"47","dYdX",19,1,0.0594411870468765,0.0435719885574785,-0.0740045783869324,0.193013918641082,TRUE,3.65550849294229,198,2018-07-17 12:00:00
"48","dYdX",20,1,0.0830392658654635,0.0608753310782896,-0.0605585262316934,0.243299699127552,TRUE,4.4166707916809,198,2018-07-17 13:00:00
"49","dYdX",21,1,0.0981794235773862,0.0741296336332624,-0.0705430215161854,0.276119050163851,TRUE,4.6026281665034,198,2018-07-17 14:00:00
"50","dYdX",22,1,0.09020019428275,0.076847012468005,-0.0845880058063281,0.25005878457196,TRUE,3.97204476179635,198,2018-07-17 15:00:00
"51","dYdX",23,1,0.0308467629941243,0.0431654301727785,-0.0814830718917559,0.102642883765014,TRUE,1.69580415858845,201,2018-07-20 08:00:00
"52","dYdX",24,1,0.0202992852066462,0.0299221014917189,-0.0833016344764118,0.0816814251513932,TRUE,1.70055186883345,201,2018-07-20 09:00:00
"53","dYdX",25,1,0.0166663177539222,0.0237456964466896,-0.0981614207500572,0.0888414533910492,TRUE,1.98079750653941,201,2018-07-20 10:00:00
"54","dYdX",26,1,0.0149421822008002,0.0172150633906705,-0.0964972458525749,0.0958139198243424,TRUE,2.13578412318173,201,2018-07-20 11:00:00
"55","dYdX",27,1,0.0251624215874294,0.0234711675954489,-0.0829769451639029,0.111492823321636,TRUE,2.45471720164306,201,2018-07-20 12:00:00
"56","dYdX",28,1,0.0689862684131938,0.0570088364114832,-0.0611851380176161,0.198668826472877,TRUE,3.70930811776098,201,2018-07-20 13:00:00
"57","dYdX",29,1,0.0897231890922497,0.0797988768969869,-0.0553548884820721,0.229424978196036,TRUE,3.79778514014663,201,2018-07-20 14:00:00
"58","dYdX",30,1,0.0913870601705687,0.0898538118926544,-0.0612329311020421,0.218760782243175,TRUE,3.50107055664849,201,2018-07-20 15:00:00
"59","dYdX",31,1,0.0593396256250028,0.0745530662930375,-0.0587329806479157,0.12695296780217,TRUE,1.95015096379654,202,2018-07-21 08:00:00
"60","dYdX",32,1,0.0532653146487525,0.0667534982491524,-0.057834084164631,0.117627676228337,TRUE,2.20759172285701,202,2018-07-21 09:00:00
"61","dYdX",33,1,0.0426412487876534,0.0520149368200397,-0.0722325363334455,0.115214368379365,TRUE,2.43829142785048,202,2018-07-21 10:00:00
"62","dYdX",34,1,0.0326075521639534,0.0379768357050014,-0.0882718157635856,0.111351800845991,TRUE,2.31306185652108,202,2018-07-21 11:00:00
"63","dYdX",35,1,0.038932418335612,0.0395634199072522,-0.0817790298385886,0.128791731769151,TRUE,2.68268413742424,202,2018-07-21 12:00:00
